id,name,parent_location,year,type,filings,filing_rate,threatened,threatened_rate,judgements,judgement_rate,Eviction_Score
240253052003,"Harford County, Maryland, 305200, 3",Harford County,2018,observed,2.0,7.14,2.0,7.14,1.0,3.57,-1.117960335548759
240253053001,"Harford County, Maryland, 305300, 1",Harford County,2018,observed,5.0,10.2,3.0,6.12,0.0,0.0,-1.7098294895581745
240253053002,"Harford County, Maryland, 305300, 2",Harford County,2018,observed,17.0,28.81,11.0,18.64,2.0,3.39,-1.154190440438787
240253061001,"Harford County, Maryland, 306100, 1",Harford County,2018,observed,73.0,57.94,26.0,20.63,1.0,0.79,-1.3425556585580454
240253061002,"Harford County, Maryland, 306100, 2",Harford County,2018,observed,54.0,32.73,26.0,15.76,6.0,3.64,-0.5456627523826313
240253061003,"Harford County, Maryland, 306100, 3",Harford County,2018,observed,75.0,11.11,42.0,6.22,17.0,2.52,0.3419844571488019
240253061004,"Harford County, Maryland, 306100, 4",Harford County,2018,observed,23.0,23.71,14.0,14.43,7.0,7.22,-0.17498530033352877
240253062001,"Harford County, Maryland, 306200, 1",Harford County,2018,observed,14.0,7.69,11.0,6.04,0.0,0.0,-1.5498447810279974
240253062002,"Harford County, Maryland, 306200, 2",Harford County,2018,observed,12.0,8.82,6.0,4.41,0.0,0.0,-1.612862737329167
240253062003,"Harford County, Maryland, 306200, 3",Harford County,2018,observed,8.0,3.48,4.0,1.74,1.0,0.43,-1.4836099106918337
240253063002,"Harford County, Maryland, 306300, 2",Harford County,2018,observed,7.0,77.78,4.0,44.44,1.0,11.11,-0.6809331532555118
240253063003,"Harford County, Maryland, 306300, 3",Harford County,2018,observed,5.0,7.58,5.0,7.58,1.0,1.52,-1.3940802391635518
240253064001,"Harford County, Maryland, 306400, 1",Harford County,2018,observed,4.0,6.45,4.0,6.45,1.0,1.61,-1.380085336818066
240253064003,"Harford County, Maryland, 306400, 3",Harford County,2018,observed,6.0,42.86,3.0,21.43,0.0,0.0,-2.0553899233983954
240253064004,"Harford County, Maryland, 306400, 4",Harford County,2018,observed,10.0,17.24,5.0,8.62,2.0,3.45,-1.091510869009299
240276011051,"Howard County, Maryland, 601105, 1",Howard County,2018,observed,48.0,10.19,26.0,5.52,3.0,0.64,-0.9547255689595671
240276011071,"Howard County, Maryland, 601107, 1",Howard County,2018,observed,58.0,40.0,50.0,34.48,0.0,0.0,-1.311512146111265
240276011072,"Howard County, Maryland, 601107, 2",Howard County,2018,observed,21.0,2.62,20.0,2.49,0.0,0.0,-1.344239614959207
240276011082,"Howard County, Maryland, 601108, 2",Howard County,2018,observed,2.0,3.39,1.0,1.69,0.0,0.0,-1.66642103962838
240276012012,"Howard County, Maryland, 601201, 2",Howard County,2018,observed,27.0,3.41,21.0,2.65,0.0,0.0,-1.3057495909372623
240276012013,"Howard County, Maryland, 601201, 3",Howard County,2018,observed,3.0,4.17,3.0,4.17,0.0,0.0,-1.6632825393423383
240276012014,"Howard County, Maryland, 601201, 4",Howard County,2018,observed,18.0,36.0,15.0,30.0,0.0,0.0,-1.8713281972791869
240276012031,"Howard County, Maryland, 601203, 1",Howard County,2018,observed,102.0,9.47,60.0,5.57,1.0,0.09,-0.44179767397508807
240276012032,"Howard County, Maryland, 601203, 2",Howard County,2018,observed,1.0,3.23,1.0,3.23,0.0,0.0,-1.6832144973651426
240276012041,"Howard County, Maryland, 601204, 1",Howard County,2018,observed,43.0,11.91,33.0,9.14,0.0,0.0,-1.1903653510887462
240276012042,"Howard County, Maryland, 601204, 2",Howard County,2018,observed,31.0,6.86,18.0,3.98,1.0,0.22,-1.2689609613173445
240276022011,"Howard County, Maryland, 602201, 1",Howard County,2018,observed,22.0,8.37,18.0,6.84,0.0,0.0,-1.4362747692173452
240276022022,"Howard County, Maryland, 602202, 2",Howard County,2018,observed,29.0,6.52,16.0,3.6,0.0,0.0,-1.3805631682804724
240276023023,"Howard County, Maryland, 602302, 3",Howard County,2018,observed,40.0,6.31,30.0,4.73,0.0,0.0,-1.1669605735501203
240276023061,"Howard County, Maryland, 602306, 1",Howard County,2018,observed,24.0,11.94,10.0,4.98,0.0,0.0,-1.5259948370598295
240276026001,"Howard County, Maryland, 602600, 1",Howard County,2018,observed,89.0,9.9,59.0,6.56,3.0,0.33,-0.4029083646009017
240276026003,"Howard County, Maryland, 602600, 3",Howard County,2018,observed,131.0,12.24,76.0,7.1,6.0,0.56,0.18876826864718155
240276028001,"Howard County, Maryland, 602800, 1",Howard County,2018,observed,21.0,4.96,14.0,3.31,0.0,0.0,-1.4352790293228492
240276029002,"Howard County, Maryland, 602900, 2",Howard County,2018,observed,183.0,21.94,98.0,11.75,0.0,0.0,0.24846559954947062
240276030012,"Howard County, Maryland, 603001, 2",Howard County,2018,observed,1.0,1.72,1.0,1.72,0.0,0.0,-1.6605920689154812
240276030013,"Howard County, Maryland, 603001, 3",Howard County,2018,observed,2.0,0.89,2.0,0.89,0.0,0.0,-1.6311498270003972
240276051023,"Howard County, Maryland, 605102, 3",Howard County,2018,observed,2.0,1.31,2.0,1.31,0.0,0.0,-1.6374421580923557
240276054011,"Howard County, Maryland, 605401, 1",Howard County,2018,observed,122.0,15.31,67.0,8.41,0.0,0.0,-0.3754442506167122
240276054013,"Howard County, Maryland, 605401, 3",Howard County,2018,observed,68.0,10.13,45.0,6.71,2.0,0.3,-0.736737024082307
240276054021,"Howard County, Maryland, 605402, 1",Howard County,2018,observed,44.0,13.41,34.0,10.37,0.0,0.0,-1.1936817327969123
240276054023,"Howard County, Maryland, 605402, 3",Howard County,2018,observed,21.0,2.84,14.0,1.89,0.0,0.0,-1.409088785484331
240276054024,"Howard County, Maryland, 605402, 4",Howard County,2018,observed,17.0,2.25,17.0,2.25,0.0,0.0,-1.3964140372740155
240276055021,"Howard County, Maryland, 605502, 1",Howard County,2018,observed,9.0,9.18,8.0,8.16,0.0,0.0,-1.639525411966302
240276055022,"Howard County, Maryland, 605502, 2",Howard County,2018,observed,35.0,8.33,27.0,6.43,0.0,0.0,-1.2570208211805352
240276055032,"Howard County, Maryland, 605503, 2",Howard County,2018,observed,115.0,41.67,68.0,24.64,0.0,0.0,-0.7180213540338076
240276055033,"Howard County, Maryland, 605503, 3",Howard County,2018,observed,127.0,23.13,70.0,12.75,1.0,0.18,-0.32581659455321865
240276056011,"Howard County, Maryland, 605601, 1",Howard County,2018,observed,120.0,15.52,66.0,8.54,5.0,0.65,-0.055988886649283226
240276056012,"Howard County, Maryland, 605601, 2",Howard County,2018,observed,8.0,3.54,8.0,3.54,0.0,0.0,-1.5688070570138095
240276056021,"Howard County, Maryland, 605602, 1",Howard County,2018,observed,2.0,0.32,2.0,0.32,0.0,0.0,-1.622610234804167
240276056022,"Howard County, Maryland, 605602, 2",Howard County,2018,observed,105.0,37.1,49.0,17.31,0.0,0.0,-0.8997818360167407
240276066031,"Howard County, Maryland, 606603, 1",Howard County,2018,observed,220.0,40.67,123.0,22.74,1.0,0.18,0.5993175190271837
240276066032,"Howard County, Maryland, 606603, 2",Howard County,2018,observed,4.0,2.12,2.0,1.06,0.0,0.0,-1.6298195079284752
240276066034,"Howard County, Maryland, 606603, 4",Howard County,2018,observed,1.0,2.78,1.0,2.78,0.0,0.0,-1.67647271405233
240276066035,"Howard County, Maryland, 606603, 5",Howard County,2018,observed,40.0,14.44,27.0,9.75,0.0,0.0,-1.2980503972234447
240276066041,"Howard County, Maryland, 606604, 1",Howard County,2018,observed,1.0,0.45,1.0,0.45,0.0,0.0,-1.6415652582326534
240276066042,"Howard County, Maryland, 606604, 2",Howard County,2018,observed,1.0,0.68,1.0,0.68,0.0,0.0,-1.6450110585925355
240276066061,"Howard County, Maryland, 606606, 1",Howard County,2018,observed,97.0,12.36,51.0,6.5,0.0,0.0,-0.6625911214854496
240276066062,"Howard County, Maryland, 606606, 2",Howard County,2018,observed,35.0,7.09,28.0,5.67,1.0,0.2,-1.1510448320547773
240276066071,"Howard County, Maryland, 606607, 1",Howard County,2018,observed,3.0,3.33,2.0,2.22,0.0,0.0,-1.653210334329633
240276066072,"Howard County, Maryland, 606607, 2",Howard County,2018,observed,34.0,19.43,21.0,12.0,0.0,0.0,-1.45304699864606
240276067041,"Howard County, Maryland, 606704, 1",Howard County,2018,observed,2.0,3.7,2.0,3.7,0.0,0.0,-1.6732485183537407
240276067042,"Howard County, Maryland, 606704, 2",Howard County,2018,observed,38.0,7.27,22.0,4.21,0.0,0.0,-1.271658325541287
240276067051,"Howard County, Maryland, 606705, 1",Howard County,2018,observed,4.0,3.08,2.0,1.54,0.0,0.0,-1.6403818328688298
240276067062,"Howard County, Maryland, 606706, 2",Howard County,2018,observed,7.0,8.86,5.0,6.33,0.0,0.0,-1.6680750512854892
240276067063,"Howard County, Maryland, 606706, 3",Howard County,2018,observed,17.0,9.66,15.0,8.52,1.0,0.57,-1.3833213580933839
240276067071,"Howard County, Maryland, 606707, 1",Howard County,2018,observed,117.0,19.8,82.0,13.87,0.0,0.0,-0.30853822886303
240276068031,"Howard County, Maryland, 606803, 1",Howard County,2018,observed,29.0,5.03,23.0,3.99,1.0,0.17,-1.2185955438115352
240276068032,"Howard County, Maryland, 606803, 2",Howard County,2018,observed,47.0,10.2,34.0,7.38,0.0,0.0,-1.1303586893289155
240276068041,"Howard County, Maryland, 606804, 1",Howard County,2018,observed,17.0,3.74,10.0,2.2,0.0,0.0,-1.4859063443813505
240276068061,"Howard County, Maryland, 606806, 1",Howard County,2018,observed,4.0,1.04,4.0,1.04,0.0,0.0,-1.5993822938284317
240276069011,"Howard County, Maryland, 606901, 1",Howard County,2018,observed,49.0,20.5,31.0,12.97,0.0,0.0,-1.2699033657908978
240276069012,"Howard County, Maryland, 606901, 2",Howard County,2018,observed,58.0,126.09,33.0,71.74,0.0,0.0,-2.4055611870408304
240276069013,"Howard County, Maryland, 606901, 3",Howard County,2018,observed,28.0,16.67,16.0,9.52,0.0,0.0,-1.5046236506404005
240276069014,"Howard County, Maryland, 606901, 4",Howard County,2018,observed,35.0,27.13,16.0,12.4,0.0,0.0,-1.5613802197184874
240276069041,"Howard County, Maryland, 606904, 1",Howard County,2018,observed,8.0,12.31,7.0,10.77,0.0,0.0,-1.6992871658426474
240276069043,"Howard County, Maryland, 606904, 3",Howard County,2018,observed,91.0,21.02,46.0,10.62,0.0,0.0,-0.8468986181932021
240276069052,"Howard County, Maryland, 606905, 2",Howard County,2018,observed,103.0,37.32,39.0,14.13,0.0,0.0,-1.0008056055652907
240276069053,"Howard County, Maryland, 606905, 3",Howard County,2018,observed,13.0,2.75,9.0,1.9,0.0,0.0,-1.5105558344336092
240276069061,"Howard County, Maryland, 606906, 1",Howard County,2018,observed,3.0,2.46,3.0,2.46,1.0,0.82,-1.4608446627325244
240276069062,"Howard County, Maryland, 606906, 2",Howard County,2018,observed,145.0,28.16,80.0,15.53,2.0,0.39,-0.08647113664488554
240276069071,"Howard County, Maryland, 606907, 1",Howard County,2018,observed,2.0,4.17,2.0,4.17,0.0,0.0,-1.6802899364804564
240276069072,"Howard County, Maryland, 606907, 2",Howard County,2018,observed,203.0,25.15,124.0,15.37,3.0,0.37,0.8089909180103559
240276069073,"Howard County, Maryland, 606907, 3",Howard County,2018,observed,149.0,25.91,89.0,15.48,0.0,0.0,-0.10368971339644145
240299501002,"Kent County, Maryland, 950100, 2",Kent County,2018,observed,1.0,1.33,1.0,1.33,1.0,1.33,-1.398183472534045
240299502002,"Kent County, Maryland, 950200, 2",Kent County,2018,observed,1.0,1.75,1.0,1.75,1.0,1.75,-1.3388021186348915
240299502003,"Kent County, Maryland, 950200, 3",Kent County,2018,observed,1.0,2.33,1.0,2.33,1.0,2.33,-1.2567992965836796
240299503001,"Kent County, Maryland, 950300, 1",Kent County,2018,observed,1.0,0.3,1.0,0.3,1.0,0.3,-1.543809173762921
240299505002,"Kent County, Maryland, 950500, 2",Kent County,2018,observed,2.0,1.12,2.0,1.12,2.0,1.12,-1.3622677039736935
240299505003,"Kent County, Maryland, 950500, 3",Kent County,2018,observed,1.0,0.66,1.0,0.66,1.0,0.66,-1.4929108704207894
240317003113,"Montgomery County, Maryland, 700311, 3",Montgomery County,2018,observed,1.0,0.9,1.0,0.9,1.0,0.9,-1.4589786681927017
240317006101,"Montgomery County, Maryland, 700610, 1",Montgomery County,2018,observed,1.0,2.44,1.0,2.44,0.0,0.0,-1.6713789222159825
240317007042,"Montgomery County, Maryland, 700704, 2",Montgomery County,2018,observed,4.0,1.87,4.0,1.87,3.0,1.4,-1.2471077101862609
240317007061,"Montgomery County, Maryland, 700706, 1",Montgomery County,2018,observed,2.0,0.22,2.0,0.22,0.0,0.0,-1.621112060734653
240317007101,"Montgomery County, Maryland, 700710, 1",Montgomery County,2018,observed,1.0,0.7,1.0,0.7,0.0,0.0,-1.6453106934064385
240317007192,"Montgomery County, Maryland, 700719, 2",Montgomery County,2018,observed,1.0,0.11,1.0,0.11,1.0,0.11,-1.5706721671934902
240317007221,"Montgomery County, Maryland, 700722, 1",Montgomery County,2018,observed,1.0,0.15,1.0,0.15,1.0,0.15,-1.5650168001554758
240317008343,"Montgomery County, Maryland, 700834, 3",Montgomery County,2018,observed,1.0,0.26,1.0,0.26,0.0,0.0,-1.6387187275005766
240317011021,"Montgomery County, Maryland, 701102, 1",Montgomery County,2018,observed,2.0,0.75,1.0,0.38,1.0,0.38,-1.529436135722948
240317011022,"Montgomery County, Maryland, 701102, 2",Montgomery County,2018,observed,1.0,0.25,1.0,0.25,1.0,0.25,-1.550878382560439
240317012053,"Montgomery County, Maryland, 701205, 3",Montgomery County,2018,observed,1.0,0.34,1.0,0.34,1.0,0.34,-1.5381538067249063
240317012191,"Montgomery County, Maryland, 701219, 1",Montgomery County,2018,observed,1.0,0.07,1.0,0.07,0.0,0.0,-1.6358721967685004
240317012212,"Montgomery County, Maryland, 701221, 2",Montgomery County,2018,observed,1.0,0.14,1.0,0.14,0.0,0.0,-1.63692091861716
240317013141,"Montgomery County, Maryland, 701314, 1",Montgomery County,2018,observed,1.0,1.25,1.0,1.25,0.0,0.0,-1.6535506507887656
240317013152,"Montgomery County, Maryland, 701315, 2",Montgomery County,2018,observed,3.0,0.87,1.0,0.29,1.0,0.29,-1.5379747111256414
240317014211,"Montgomery County, Maryland, 701421, 1",Montgomery County,2018,observed,1.0,0.83,1.0,0.83,1.0,0.83,-1.4688755605092274
240317015033,"Montgomery County, Maryland, 701503, 3",Montgomery County,2018,observed,3.0,20.0,3.0,20.0,0.0,0.0,-1.900443494546406
240317016022,"Montgomery County, Maryland, 701602, 2",Montgomery County,2018,observed,93.0,15.3,50.0,8.22,0.0,0.0,-0.7309178543393355
240317021013,"Montgomery County, Maryland, 702101, 3",Montgomery County,2018,observed,1.0,2.17,1.0,2.17,0.0,0.0,-1.6673338522282946
240317029003,"Montgomery County, Maryland, 702900, 3",Montgomery County,2018,observed,1.0,0.32,1.0,0.32,1.0,0.32,-1.5409814902439136
240317032011,"Montgomery County, Maryland, 703201, 1",Montgomery County,2018,observed,1.0,0.83,1.0,0.83,1.0,0.83,-1.4688755605092274
240317032061,"Montgomery County, Maryland, 703206, 1",Montgomery County,2018,observed,2.0,0.98,2.0,0.98,2.0,0.98,-1.3820614886067446
240317032093,"Montgomery County, Maryland, 703209, 3",Montgomery County,2018,observed,1.0,0.55,1.0,0.55,1.0,0.55,-1.5084631297753295
240317032133,"Montgomery County, Maryland, 703213, 3",Montgomery County,2018,observed,1.0,0.25,1.0,0.25,1.0,0.25,-1.550878382560439
240317032193,"Montgomery County, Maryland, 703219, 3",Montgomery County,2018,observed,72.0,21.36,63.0,18.69,0.0,0.0,-0.8281776023389948
240317038001,"Montgomery County, Maryland, 703800, 1",Montgomery County,2018,observed,1.0,0.07,1.0,0.07,1.0,0.07,-1.5763275342315048
240317039021,"Montgomery County, Maryland, 703902, 1",Montgomery County,2018,observed,1.0,0.57,1.0,0.57,1.0,0.57,-1.5056354462563222
240317044012,"Montgomery County, Maryland, 704401, 2",Montgomery County,2018,observed,1.0,3.45,1.0,3.45,1.0,3.45,-1.0984490195192707
240317044031,"Montgomery County, Maryland, 704403, 1",Montgomery County,2018,observed,1.0,0.28,1.0,0.28,1.0,0.28,-1.546636857281928
240317051002,"Montgomery County, Maryland, 705100, 2",Montgomery County,2018,observed,1.0,0.43,1.0,0.43,0.0,0.0,-1.6412656234187506
240317055022,"Montgomery County, Maryland, 705502, 2",Montgomery County,2018,observed,1.0,9.09,1.0,9.09,1.0,9.09,-0.3010422671592116
240317060082,"Montgomery County, Maryland, 706008, 2",Montgomery County,2018,observed,1.0,16.67,1.0,16.67,1.0,16.67,0.7706497865445563
240317060091,"Montgomery County, Maryland, 706009, 1",Montgomery County,2018,observed,1.0,0.99,1.0,0.99,0.0,0.0,-1.6496553982080289
240338001022,"Prince George's County, Maryland, 800102, 2",Prince George's County,2018,observed,12.0,3.3,10.0,2.75,0.0,0.0,-1.515497690103711
240338001023,"Prince George's County, Maryland, 800102, 3",Prince George's County,2018,observed,1.0,2.33,1.0,2.33,0.0,0.0,-1.6697309307395167
240338001031,"Prince George's County, Maryland, 800103, 1",Prince George's County,2018,observed,16.0,7.66,10.0,4.78,0.0,0.0,-1.5396310453500799
240338001032,"Prince George's County, Maryland, 800103, 2",Prince George's County,2018,observed,409.0,83.13,269.0,54.67,0.0,0.0,2.6967489716448094
240338001053,"Prince George's County, Maryland, 800105, 3",Prince George's County,2018,observed,196.0,78.4,101.0,40.4,0.0,0.0,-0.2684430519692419
240338001061,"Prince George's County, Maryland, 800106, 1",Prince George's County,2018,observed,2.0,1.65,2.0,1.65,0.0,0.0,-1.6425359499287033
240338001062,"Prince George's County, Maryland, 800106, 2",Prince George's County,2018,observed,1.0,1.59,1.0,1.59,0.0,0.0,-1.6586444426251132
240338001081,"Prince George's County, Maryland, 800108, 1",Prince George's County,2018,observed,1038.0,117.82,537.0,60.95,0.0,0.0,9.00468730826045
240338001082,"Prince George's County, Maryland, 800108, 2",Prince George's County,2018,observed,122.0,50.21,83.0,34.16,0.0,0.0,-0.6439407438939042
240338001091,"Prince George's County, Maryland, 800109, 1",Prince George's County,2018,observed,142.0,85.54,64.0,38.55,0.0,0.0,-1.0293727059601991
240338001093,"Prince George's County, Maryland, 800109, 3",Prince George's County,2018,observed,281.0,87.0,138.0,42.72,0.0,0.0,0.5536888156409773
240338002062,"Prince George's County, Maryland, 800206, 2",Prince George's County,2018,observed,1114.0,164.06,464.0,68.34,0.0,0.0,8.223051659778502
240338002081,"Prince George's County, Maryland, 800208, 1",Prince George's County,2018,observed,569.0,90.32,221.0,35.08,0.0,0.0,3.1632647387906765
240338002082,"Prince George's County, Maryland, 800208, 2",Prince George's County,2018,observed,562.0,136.41,277.0,67.23,0.0,0.0,3.179480281283276
240338002083,"Prince George's County, Maryland, 800208, 3",Prince George's County,2018,observed,583.0,263.8,369.0,166.97,0.0,0.0,2.6537727095989774
240338002091,"Prince George's County, Maryland, 800209, 1",Prince George's County,2018,observed,1596.0,232.65,782.0,113.99,0.0,0.0,13.714757241654493
240338002092,"Prince George's County, Maryland, 800209, 2",Prince George's County,2018,observed,1191.0,185.23,632.0,98.29,0.0,0.0,10.178116552501418
240338002101,"Prince George's County, Maryland, 800210, 1",Prince George's County,2018,observed,215.0,113.16,173.0,91.05,0.0,0.0,0.008836322775575667
240338002102,"Prince George's County, Maryland, 800210, 2",Prince George's County,2018,observed,2201.0,285.1,1361.0,176.3,0.0,0.0,22.84495787006133
240338002111,"Prince George's County, Maryland, 800211, 1",Prince George's County,2018,observed,156.0,54.93,93.0,32.75,0.0,0.0,-0.3599336899387799
240338002112,"Prince George's County, Maryland, 800211, 2",Prince George's County,2018,observed,827.0,106.57,440.0,56.7,0.0,0.0,6.822466770829284
